1,0.050864742417
2,0.050338732647
3,0.049641985666
4,0.049462293598
5,0.05014774893
6,0.048466961763
7,0.049966139956
8,0.047735288701
9,0.048473793255
10,0.047495548768
11,0.048042670404
12,0.046078656734
13,0.046164100603
14,0.048727277932
15,0.04594061605
16,0.046620233548
17,0.045723990501
18,0.047485165056
19,0.046177737309
20,0.044837637733
21,0.044627097292
22,0.044780210004
23,0.047428092519
24,0.044717376976
25,0.045340125282
26,0.044676043675
27,0.046698822286
28,0.045508326155
29,0.044694397016
30,0.044015504525
31,0.043984810674
32,0.043750508539
33,0.043634982655
34,0.043927482844
35,0.046897466406
36,0.043882401161
37,0.04462753362
38,0.04403822541
39,0.046119037086
40,0.044941038115
41,0.044403622894
42,0.043891908844
43,0.043228433406
44,0.043442528125
45,0.042975835487
46,0.042974921725
47,0.043325696108
48,0.046366476146
49,0.043066160138
50,0.043951313081
51,0.043206501639
52,0.045562984939
53,0.044069484688
54,0.0442748554
55,0.043513824926
56,0.042845465219
57,0.042437569239
58,0.042357625081
59,0.042345859716
60,0.042802933189
61,0.046360610719
62,0.042310192199
63,0.042876474095
64,0.042546705534
65,0.045243719719
66,0.043303507173
67,0.044113750343
68,0.043174592647
69,0.042348570067
70,0.041963853815
71,0.041977410005
72,0.042049258716
73,0.041953819018
74,0.042624675745
75,0.042357492448
76,0.047945733418
77,0.046359777822
78,0.042010700995
79,0.041942016816
80,0.04252440747
81,0.042292020356
82,0.045258109076
83,0.044035445726
84,0.04321339189
85,0.0423716117
86,0.041986631052
87,0.041745493238
88,0.041643093072
89,0.041640142484
90,0.041884076432
91,0.041772394187
92,0.042216666303
93,0.050724783876
94,0.047638195574
95,0.041941875374
96,0.041807170158
97,0.041843007132
98,0.041793084463
99,0.042099289498
100,0.045557187176
101,0.044266487478
102,0.042987551595
103,0.042249900774
104,0.041882561597
105,0.041846054436
106,0.041568860325
107,0.041656261965
108,0.041564591426
109,0.041388408099
110,0.041424816367
111,0.041337287666
112,0.04165590928
113,0.054332799519
114,0.051144451906
115,0.04783580261
116,0.041906090627
117,0.041784702297
118,0.04167744334
119,0.041717330853
120,0.046216510706
121,0.044807675194
